Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
243,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Brighton,32-302,1988,11.2,0.00,0.00,0.00,1.07,1.16,0.27,1.25,0.98,1.07,0.00,0.09,0.00,7.86,0.80,2.50,24.3,Matches
244,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,29-004,1992,6.0,0.67,0.00,0.00,2.83,0.83,0.00,1.33,0.67,1.50,0.00,0.00,0.00,6.33,0.50,2.50,16.7,Matches
245,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Brighton,20-159,2000,9.8,0.41,0.10,0.10,2.14,2.86,0.10,3.06,1.33,1.02,0.20,0.10,0.00,8.47,0.51,1.22,29.4,Matches
246,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,28-021,1993,4.2,0.24,0.00,0.00,1.19,1.90,0.48,0.00,1.19,0.71,0.00,0.00,0.00,9.29,0.24,2.14,10.0,Matches
247,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,26-285,1994,9.4,0.11,0.00,0.00,0.64,0.74,0.21,0.00,0.53,0.64,0.00,0.00,0.00,11.0,4.15,1.28,76.5,Matches
248,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,27-117,1993,15.1,0.20,0.00,0.00,0.99,0.53,0.00,0.07,0.79,0.79,0.00,0.00,0.00,7.75,2.65,0.99,72.7,Matches
249,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,31-148,1989,1.4,1.43,0.00,0.00,2.14,0.71,0.00,0.00,0.00,0.71,0.00,0.00,0.00,7.86,2.86,2.14,57.1,Matches
250,Mario Lemina\Mario-Lemina,ga GAB,MF,Fulham,27-188,1993,11.4,0.18,0.00,0.00,1.58,0.88,0.00,0.18,2.28,1.84,0.00,0.00,0.00,10.3,1.14,1.49,43.3,Matches
251,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,29-004,1992,25.8,0.00,0.04,0.00,0.04,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.57,0.00,0.00,,Matches
252,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Newcastle Utd,23-042,1998,20.3,0.20,0.00,0.00,0.89,0.89,0.05,1.58,0.94,1.18,0.00,0.05,0.00,7.64,0.69,0.89,43.8,Matches
253,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,26-234,1994,20.7,0.00,0.00,0.00,0.97,0.29,0.05,0.00,0.72,0.48,0.00,0.05,0.00,10.3,2.32,1.21,65.8,Matches
254,Jesse Lingard\Jesse-Lingard,eng ENG,FWMF,West Ham,28-083,1992,4.9,0.00,0.00,0.00,2.45,1.84,0.41,1.22,1.43,1.02,0.20,0.00,0.00,5.71,0.00,0.20,0.0,Matches
255,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,31-114,1989,13.6,0.15,0.07,0.00,2.13,0.44,0.00,0.29,1.32,1.40,0.00,0.00,0.07,10.3,1.32,1.40,48.6,Matches
256,Diego Llorente\Diego-Llorente,es ESP,DF,Leeds United,27-204,1993,3.0,0.33,0.00,0.00,1.00,1.00,0.00,0.33,3.33,4.33,0.00,0.00,0.00,10.7,2.33,0.67,77.8,Matches
257,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,34-072,1986,27.0,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.63,0.00,0.00,,Matches
258,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MFFW,Tottenham,24-333,1996,4.9,0.61,0.00,0.00,3.06,3.06,0.00,0.61,0.41,1.84,0.00,0.00,0.00,11.2,1.63,2.04,44.4,Matches
259,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FW,Chelsea,25-044,1996,0.7,0.00,0.00,0.00,1.43,2.86,0.00,0.00,1.43,0.00,0.00,0.00,0.00,7.14,1.43,4.29,25.0,Matches
260,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Fulham,25-044,1996,17.5,0.11,0.00,0.00,1.49,2.29,0.17,0.63,1.09,1.09,0.06,0.00,0.00,6.11,1.89,4.23,30.8,Matches
261,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,30-202,1990,7.1,0.28,0.00,0.00,1.13,0.56,0.00,0.14,0.56,1.13,0.00,0.00,0.00,12.4,3.10,2.96,51.2,Matches
262,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,34-045,1987,2.3,0.00,0.00,0.00,3.04,2.61,1.30,0.00,0.87,0.00,0.00,0.00,0.00,7.83,6.52,6.09,51.7,Matches
263,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,20-352,2000,4.2,0.00,0.00,0.00,0.71,1.19,0.00,0.71,1.43,0.71,0.00,0.00,0.00,10.5,1.43,0.95,60.0,Matches
264,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,23-129,1997,9.2,0.22,0.00,0.00,1.30,1.30,0.00,0.43,1.20,1.20,0.00,0.00,0.00,8.70,0.54,0.98,35.7,Matches
265,Ademola Lookman\Ademola-Lookman,eng ENG,FWMF,Fulham,23-139,1997,23.3,0.17,0.00,0.00,1.50,1.89,0.26,2.19,0.90,0.99,0.00,0.00,0.00,6.65,0.17,1.20,12.5,Matches
266,Max Lowe\Max-Lowe,eng ENG,DF,Sheffield Utd,23-301,1997,6.1,0.16,0.00,0.00,1.64,0.49,0.00,2.79,0.49,2.30,0.00,0.00,0.00,7.05,0.82,3.11,20.8,Matches
267,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,31-272,1989,24.0,0.13,0.00,0.00,0.58,0.38,0.00,1.38,1.54,1.17,0.00,0.00,0.00,9.83,1.17,0.58,66.7,Matches
268,David Luiz\David-Luiz,br BRA,DF,Arsenal,33-320,1987,12.9,0.08,0.08,0.00,1.16,0.39,0.08,0.47,0.78,0.39,0.00,0.00,0.00,7.52,1.71,0.78,68.8,Matches
269,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,22-303,1998,21.3,0.33,0.05,0.05,1.64,1.64,0.00,0.47,0.94,1.27,0.00,0.05,0.00,12.2,1.31,1.27,50.9,Matches
270,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,27-018,1994,19.3,0.31,0.05,0.00,0.98,0.88,0.05,1.40,0.83,0.52,0.00,0.00,0.00,7.77,0.83,0.67,55.2,Matches
271,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFFW,Brighton,22-074,1998,9.0,0.11,0.00,0.00,1.67,1.22,0.00,0.78,0.89,1.78,0.00,0.00,0.00,7.78,1.00,2.44,29.0,Matches
272,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,24-105,1996,18.1,0.22,0.00,0.00,0.77,2.76,0.22,1.82,0.55,1.10,0.11,0.00,0.00,6.08,0.17,0.88,15.8,Matches
273,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,28-003,1993,28.0,0.29,0.00,0.00,1.25,0.89,0.04,0.11,1.79,0.50,0.00,0.00,0.00,12.1,4.18,1.29,76.5,Matches
274,Riyad Mahrez\Riyad-Mahrez,dz ALG,FW,Manchester City,30-015,1991,17.4,0.00,0.00,0.00,0.63,1.26,0.29,2.93,0.11,0.80,0.00,0.00,0.00,5.92,0.75,0.63,54.2,Matches
275,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,23-191,1997,5.4,0.00,0.00,0.00,1.11,0.56,0.37,0.74,2.41,2.04,0.19,0.00,0.00,8.15,0.93,0.74,55.6,Matches
276,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,MF,West Brom,23-191,1997,6.0,0.17,0.00,0.00,0.67,1.00,0.00,1.00,1.83,0.50,0.00,0.00,0.00,9.50,1.33,1.17,53.3,Matches
277,Josh Maja\Josh-Maja,ng NGA,FW,Fulham,22-071,1998,5.6,0.00,0.00,0.00,0.71,0.54,0.36,0.00,0.54,0.36,0.00,0.00,0.00,3.39,1.07,4.46,19.4,Matches
278,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,28-332,1992,23.1,0.13,0.00,0.00,1.69,2.60,0.95,1.99,0.52,1.04,0.04,0.00,0.00,5.02,0.95,2.73,25.9,Matches
279,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,26-307,1994,8.0,0.13,0.00,0.00,0.88,0.75,0.00,2.25,0.63,1.38,0.00,0.00,0.00,7.88,1.63,1.13,59.1,Matches
280,Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,32-017,1989,6.8,0.29,0.00,0.00,1.47,0.44,0.00,1.32,1.03,0.59,0.00,0.00,0.00,7.79,1.32,1.62,45.0,Matches
281,Solly March\Solly-March,eng ENG,DF,Brighton,26-231,1994,18.6,0.00,0.00,0.00,1.40,1.40,0.11,3.82,1.02,1.88,0.00,0.05,0.00,10.0,0.91,1.18,43.6,Matches
282,Pablo Marí\Pablo-Mari,es ESP,DF,Arsenal,27-189,1993,6.0,0.17,0.00,0.00,0.67,0.33,0.00,0.00,0.50,1.67,0.00,0.17,0.00,7.50,3.00,1.33,69.2,Matches
283,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,25-093,1995,16.4,0.00,0.06,0.00,0.91,1.65,0.91,0.73,0.24,0.06,0.24,0.00,0.00,3.66,0.91,1.40,39.5,Matches
284,Martinelli\Martinelli,br BRA,FW,Arsenal,19-263,2001,2.3,0.00,0.00,0.00,0.87,1.30,0.00,0.87,2.17,0.43,0.00,0.00,0.00,5.22,0.87,0.87,50.0,Matches
285,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Aston Villa,28-187,1992,26.0,0.00,0.00,0.00,0.04,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.42,0.00,0.00,,Matches
286,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,27-121,1993,9.4,0.11,0.00,0.00,0.96,0.85,0.11,3.09,0.21,1.17,0.00,0.11,0.00,9.36,0.85,1.60,34.8,Matches
287,Juan Mata\Juan-Mata,es ESP,FW,Manchester Utd,32-314,1988,3.8,0.00,0.00,0.00,0.26,0.53,0.53,1.32,0.00,0.53,0.00,0.00,0.00,5.26,0.26,0.79,25.0,Matches
288,Jean-Philippe Mateta\Jean-Philippe-Mateta,fr FRA,FW,Crystal Palace,23-253,1997,1.9,0.00,0.00,0.00,0.53,0.53,2.11,0.53,0.53,0.00,0.00,0.00,0.00,3.68,3.16,4.21,42.9,Matches
289,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,32-219,1988,10.2,0.20,0.00,0.00,1.27,0.59,0.00,0.39,0.88,1.18,0.00,0.00,0.00,11.2,1.57,0.49,76.2,Matches
290,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,29-212,1991,7.7,0.26,0.00,0.00,1.30,0.52,0.00,0.00,0.52,1.30,0.00,0.00,0.00,10.6,3.12,1.43,68.6,Matches
291,Neal Maupay\Neal-Maupay,fr FRA,FWMF,Brighton,24-206,1996,20.8,0.05,0.00,0.00,1.06,1.44,0.53,0.29,0.43,0.53,0.05,0.05,0.00,4.38,0.87,2.60,25.0,Matches
292,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,33-152,1987,16.3,0.18,0.00,0.00,1.96,0.86,0.00,0.43,1.41,1.53,0.00,0.00,0.00,12.8,1.23,1.23,50.0,Matches
293,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24-277,1996,13.7,0.15,0.00,0.00,1.61,1.61,0.29,0.22,0.51,0.51,0.07,0.00,0.00,4.23,10.0,8.18,55.0,Matches
294,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,31-095,1989,24.0,0.08,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.38,0.00,0.00,,Matches
295,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,30-116,1990,6.0,0.17,0.00,0.00,0.83,0.50,0.00,0.50,1.17,0.83,0.00,0.00,0.00,11.8,0.67,1.00,40.0,Matches
296,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,26-141,1994,25.0,0.20,0.00,0.00,1.04,2.32,0.08,1.00,1.00,1.28,0.04,0.00,0.00,8.88,0.88,1.48,37.3,Matches
297,David McGoldrick\David-McGoldrick,ie IRL,FWMF,Sheffield Utd,33-099,1987,18.0,0.28,0.00,0.00,1.89,1.11,0.72,1.00,0.61,0.61,0.00,0.00,0.00,5.39,3.11,4.67,40.0,Matches
298,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,21-106,1999,24.7,0.04,0.00,0.00,0.28,1.09,0.08,3.16,0.97,0.45,0.00,0.00,0.00,7.49,0.69,0.97,41.5,Matches
299,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,24-090,1996,16.9,0.00,0.00,0.00,1.95,1.66,0.06,0.47,1.66,1.12,0.00,0.00,0.00,9.82,1.60,1.18,57.4,Matches
300,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,31-166,1989,20.9,0.10,0.00,0.00,0.57,0.62,0.05,0.00,0.67,0.72,0.00,0.00,0.00,11.8,4.40,1.96,69.2,Matches
301,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,26-234,1994,5.6,0.36,0.00,0.00,1.61,0.00,0.00,1.79,0.36,0.89,0.00,0.18,0.00,9.64,1.43,1.61,47.1,Matches
302,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Chelsea,29-007,1992,22.0,0.00,0.00,0.00,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.05,0.00,3.82,0.00,0.05,0.0,Matches
303,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,28-258,1992,15.2,0.33,0.00,0.00,1.25,1.84,0.00,0.00,0.46,1.38,0.00,0.00,0.00,11.9,0.66,0.92,41.7,Matches
304,Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,21-006,2000,25.0,0.00,0.00,0.00,0.04,0.20,0.00,0.00,0.00,0.00,0.00,0.04,0.04,5.04,0.00,0.00,,Matches
305,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,29-335,1991,19.6,0.36,0.05,0.00,1.48,1.38,0.00,0.66,1.58,1.58,0.00,0.00,0.00,10.0,1.43,0.87,62.2,Matches
306,James Milner\James-Milner,eng ENG,MFDF,Liverpool,35-063,1986,8.1,0.12,0.00,0.00,1.48,0.74,0.00,1.60,1.48,1.48,0.00,0.00,0.00,11.9,2.10,1.36,60.7,Matches
307,Yerry Mina\Yerry-Mina,co COL,DF,Everton,26-166,1994,18.2,0.05,0.00,0.00,1.10,0.60,0.00,0.00,0.60,0.55,0.00,0.00,0.00,8.19,3.24,1.26,72.0,Matches
308,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Liverpool,26-051,1995,3.3,0.00,0.00,0.00,1.21,0.61,0.30,0.91,0.00,0.91,0.00,0.00,0.00,6.36,0.91,0.61,60.0,Matches
309,Takumi Minamino\Takumi-Minamino,jp JPN,MF,Southampton,26-051,1995,3.8,0.00,0.00,0.00,0.53,1.05,0.26,0.79,0.79,0.26,0.00,0.00,0.00,7.89,0.79,0.53,60.0,Matches
310,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,27-360,1993,24.5,0.20,0.04,0.04,0.41,0.53,0.08,0.00,0.69,0.37,0.00,0.00,0.00,12.3,3.35,1.02,76.6,Matches
311,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,21-188,1999,13.0,0.08,0.00,0.00,0.54,0.46,0.00,1.15,1.08,1.54,0.00,0.08,0.00,7.38,1.00,0.62,61.9,Matches
312,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,26-173,1994,11.7,0.26,0.00,0.00,1.79,1.20,0.09,0.43,0.26,0.60,0.00,0.09,0.00,3.42,4.36,5.21,45.5,Matches
313,Jakub Moder\Jakub-Moder,pl POL,MF,Brighton,21-335,1999,0.1,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,10.0,0.00,0.00,0.00,10.0,0.00,0.00,,Matches
314,Jayson Molumby\Jayson-Molumby,ie IRL,MF,Brighton,21-214,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
315,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,37-046,1984,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,,Matches
316,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,22-057,1999,23.6,0.08,0.00,0.00,1.82,1.36,0.08,1.74,1.23,1.61,0.08,0.00,0.00,7.63,0.64,1.69,27.3,Matches
317,Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,28-207,1992,10.3,0.00,0.00,0.00,1.46,2.52,0.19,0.49,1.17,1.46,0.00,0.00,0.00,9.03,1.75,3.01,36.7,Matches
318,Lys Mousset\Lys-Mousset,fr FRA,FWMF,Sheffield Utd,25-028,1996,2.6,0.00,0.00,0.00,2.69,0.38,1.54,0.00,0.00,0.00,0.00,0.00,0.00,3.08,0.38,5.38,6.7,Matches
319,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,34-181,1986,21.6,0.23,0.05,0.05,1.67,0.88,0.00,1.53,1.30,1.48,0.00,0.05,0.00,9.35,0.88,0.88,50.0,Matches
320,Joel Mumbongo\Joel-Mumbongo,se SWE,FW,Burnley,22-058,1999,0.4,2.50,0.00,0.00,2.50,5.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,5.00,0.0,Matches
321,Jacob Murphy\Jacob-Murphy,eng ENG,DFFW,Newcastle Utd,26-012,1995,8.7,0.23,0.00,0.00,1.61,1.03,0.11,1.84,0.69,1.49,0.00,0.00,0.00,7.01,0.23,1.38,14.3,Matches
322,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,28-325,1992,0.5,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,10.0,4.00,0.00,100.0,Matches
323,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,Aston Villa,27-048,1994,4.9,0.41,0.00,0.00,1.43,1.22,0.00,0.20,1.63,1.22,0.00,0.00,0.00,9.39,0.82,0.82,50.0,Matches
324,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MFDF,Leicester City,24-082,1996,14.6,0.21,0.00,0.00,1.85,0.62,0.00,0.00,1.85,2.95,0.00,0.07,0.00,12.5,2.33,1.30,64.2,Matches
325,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,24-070,1996,17.9,0.11,0.00,0.00,1.06,2.46,0.00,0.34,1.06,1.34,0.00,0.00,0.00,8.66,0.73,0.84,46.4,Matches
326,Reiss Nelson\Reiss-Nelson,eng ENG,FW,Arsenal,21-088,1999,0.8,0.00,0.00,0.00,2.50,1.25,0.00,5.00,1.25,0.00,0.00,0.00,0.00,5.00,0.00,0.00,,Matches
327,Pedro Neto\Pedro-Neto,pt POR,FWMF,Wolves,20-364,2000,26.0,0.15,0.00,0.00,0.85,1.46,0.12,4.38,0.96,0.69,0.00,0.00,0.00,5.27,0.62,1.35,31.4,Matches
328,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,23-360,1997,22.3,0.22,0.00,0.00,1.43,0.63,0.00,0.36,1.39,2.02,0.00,0.00,0.00,11.1,0.90,0.72,55.6,Matches
329,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,Arsenal,21-282,1999,3.6,0.00,0.00,0.00,2.22,2.50,0.00,0.83,0.28,0.56,0.00,0.00,0.00,2.78,0.83,3.89,17.6,Matches
330,Niels Nkounkou\Niels-Nkounkou,fr FRA,DF,Everton,20-127,2000,0.8,1.25,0.00,0.00,1.25,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,3.75,0.00,0.00,,Matches
331,Dan Nlundulu\Dan-Nlundulu,eng ENG,FW,Southampton,22-031,1999,1.2,0.00,0.00,0.00,4.17,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,5.00,3.33,4.17,44.4,Matches
332,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,33-304,1987,3.5,0.29,0.00,0.00,0.86,1.43,0.29,0.57,1.43,0.29,0.00,0.00,0.00,8.29,0.57,0.00,100.0,Matches
333,Oliver Norwood\Oliver-Norwood,nir NIR,MF,Sheffield Utd,29-330,1991,15.1,0.26,0.00,0.00,0.79,0.60,0.00,1.52,1.32,1.26,0.00,0.00,0.00,11.1,0.73,1.06,40.7,Matches
334,Jack O'Connell\Jack-OConnell,eng ENG,DF,Sheffield Utd,26-344,1994,2.0,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.50,0.00,0.00,0.00,10.5,2.50,5.00,33.3,Matches
335,Dara O'Shea\Dara-OShea,ie IRL,DF,West Brom,22-004,1999,19.0,0.16,0.00,0.00,0.63,0.68,0.00,0.42,1.42,1.42,0.00,0.05,0.00,9.11,3.32,1.79,64.9,Matches
336,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,20-245,2000,0.2,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,10.0,0.0,Matches
337,Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,32-285,1988,3.0,0.33,0.00,0.00,2.33,1.33,0.33,1.33,0.33,0.00,0.00,0.00,0.00,11.7,2.33,2.00,53.8,Matches
338,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,32-289,1988,22.7,0.18,0.00,0.00,1.15,0.40,0.04,0.09,0.84,0.62,0.00,0.00,0.00,8.50,2.69,1.37,66.3,Matches
339,Robin Olsen\Robin-Olsen,se SWE,GK,Everton,31-059,1990,5.0,0.20,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.80,0.00,0.00,,Matches
340,Josh Onomah\Josh-Onomah,eng ENG,MF,Fulham,23-315,1997,1.6,0.63,0.00,0.00,1.88,0.00,0.00,0.00,0.00,0.63,0.00,0.00,0.00,6.25,0.63,1.25,33.3,Matches
341,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,25-324,1995,2.1,0.00,0.00,0.00,0.00,0.48,0.00,1.43,0.48,1.43,0.00,0.00,0.00,8.10,1.43,3.33,30.0,Matches
342,Ben Osborn\Ben-Osborn,eng ENG,MFDF,Sheffield Utd,26-215,1994,10.1,0.10,0.00,0.00,0.69,1.09,0.00,2.97,0.79,1.09,0.00,0.00,0.00,9.01,0.89,1.49,37.5,Matches
343,Owen Otasowie\Owen-Otasowie,us USA,MF,Wolves,19-322,2001,1.3,0.77,0.00,0.00,2.31,3.08,0.00,0.00,2.31,3.08,0.00,0.00,0.00,10.8,6.15,5.38,53.3,Matches
344,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,FWMF,Liverpool,27-205,1993,2.4,0.00,0.00,0.00,0.42,0.42,0.00,0.42,0.42,0.42,0.00,0.00,0.00,11.7,0.83,0.83,50.0,Matches
345,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Chelsea,26-217,1994,1.0,0.00,0.00,0.00,3.00,0.00,0.00,1.00,1.00,2.00,0.00,0.00,0.00,11.0,3.00,0.00,100.0,Matches
346,Thomas Partey\Thomas-Partey,gh GHA,MF,Arsenal,27-268,1993,8.7,0.34,0.00,0.00,0.80,1.26,0.00,0.11,0.92,1.95,0.00,0.00,0.00,13.2,1.26,1.26,50.0,Matches
347,Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,33-021,1988,28.0,0.04,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.96,0.00,0.00,,Matches
348,Bailey Peacock-Farrell\Bailey-Peacock-Farrell,nir NIR,GK,Burnley,24-130,1996,1.0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,,Matches
349,Lee Peltier\Lee-Peltier,eng ENG,DF,West Brom,34-087,1986,2.5,0.40,0.00,0.00,1.60,0.00,0.00,0.80,0.80,2.80,0.00,0.00,0.00,6.40,2.40,0.80,75.0,Matches
350,Nicolas Pépé\Nicolas-Pepe,ci CIV,FW,Arsenal,25-283,1995,11.1,0.09,0.09,0.00,0.63,1.62,0.09,1.98,1.08,1.17,0.00,0.00,0.00,5.05,2.07,2.34,46.9,Matches
351,Matheus Pereira\Matheus-Pereira,br BRA,MFFW,West Brom,24-307,1996,20.1,0.10,0.05,0.00,1.29,1.84,0.65,1.94,1.09,0.80,0.00,0.00,0.00,7.16,0.60,1.69,26.1,Matches
352,Ricardo Pereira\Ricardo-Pereira,pt POR,DFFW,Leicester City,27-153,1993,7.6,0.13,0.00,0.00,1.32,0.92,0.13,1.18,1.58,1.71,0.00,0.00,0.00,8.03,1.05,1.18,47.1,Matches
353,Ayoze Pérez\Ayoze-Perez,es ESP,FWMF,Leicester City,27-228,1993,9.8,0.10,0.00,0.00,1.63,1.12,0.71,1.53,1.12,1.02,0.00,0.00,0.00,6.53,0.82,3.16,20.5,Matches
354,Kalvin Phillips\Kalvin-Phillips,eng ENG,MF,Leeds United,25-096,1995,17.5,0.29,0.00,0.00,1.26,1.60,0.00,1.14,1.71,1.60,0.00,0.00,0.00,11.4,1.37,1.37,50.0,Matches
355,Matt Phillips\Matt-Phillips,sco SCO,MFDF,West Brom,29-360,1991,11.6,0.09,0.00,0.00,1.72,0.26,0.34,2.67,0.78,0.60,0.00,0.00,0.00,7.67,1.12,2.33,32.5,Matches
356,Nathaniel Phillips\Nathaniel-Phillips,eng ENG,DF,Liverpool,23-352,1997,8.2,0.24,0.00,0.00,1.71,0.37,0.00,0.00,0.98,0.61,0.00,0.00,0.00,12.7,5.98,2.56,70.0,Matches
357,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,27-001,1994,21.0,0.05,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.81,0.00,0.00,,Matches
358,Erik Pieters\Erik-Pieters,nl NED,DFMF,Burnley,32-213,1988,11.7,0.09,0.00,0.00,1.79,1.20,0.09,0.85,0.51,1.71,0.00,0.00,0.09,9.66,1.54,0.77,66.7,Matches
359,Daniel Podence\Daniel-Podence,pt POR,FWMF,Wolves,25-138,1995,14.6,0.14,0.00,0.00,0.75,1.37,0.21,1.64,0.82,0.48,0.00,0.00,0.00,5.68,0.48,1.16,29.2,Matches
360,Paul Pogba\Paul-Pogba,fr FRA,MFFW,Manchester Utd,27-358,1993,15.0,0.20,0.00,0.00,2.00,1.87,0.20,0.80,1.00,1.47,0.07,0.13,0.00,11.1,2.60,1.80,59.1,Matches
361,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,28-323,1992,27.0,0.00,0.00,0.00,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.07,0.00,5.22,0.00,0.00,,Matches
362,Dennis Praet\Dennis-Praet,be BEL,MFFW,Leicester City,26-298,1994,7.3,0.00,0.00,0.00,1.64,0.27,0.00,2.33,0.96,0.96,0.00,0.00,0.00,7.81,0.68,1.37,33.3,Matches
363,Davy Pröpper\Davy-Propper,nl NED,MF,Brighton,29-187,1991,2.2,0.00,0.00,0.00,0.45,0.00,0.00,0.91,0.45,1.36,0.00,0.00,0.00,4.55,1.36,1.82,42.9,Matches
